epoch,acc,loss,precision,recall,val_acc,val_loss,val_precision,val_recall
21,0.9301495,0.33080943249028005,0.9343672,0.9148936,0.861086368560791,1.5679081678390503,0.8600519895553589,0.8391203880310059
22,0.93505913,0.3284986053984816,0.93681866,0.92287236,0.8619768619537354,0.02423265390098095,0.8685315251350403,0.8611111044883728
23,0.92925686,0.32724519505933897,0.9318387,0.91511524,0.8432769179344177,0.40388405323028564,0.8540228009223938,0.8385416865348816
24,0.9245704,0.3451869112124163,0.9286523,0.9091312,0.8682101368904114,0.6282674670219421,0.871688187122345,0.8570601940155029
25,0.93952245,0.298809819257677,0.9399129,0.92442375,0.8334817290306091,0.12590213119983673,0.848759651184082,0.828125
26,0.9384066,0.29329013021043887,0.9390325,0.927305,0.8521816730499268,0.03328018635511398,0.8616710901260376,0.8515625
27,0.9448784,0.276995570152579,0.94625777,0.9310727,0.8414959907531738,0.018831290304660797,0.8554538488388062,0.8350694179534912
28,0.9480027,0.2397651922035047,0.9465389,0.93572694,0.8584149479866028,0.003208155045285821,0.8724377751350403,0.8576388955116272
29,0.9422004,0.2756041392660705,0.9445368,0.9310727,0.8370436429977417,0.27906328439712524,0.8390260934829712,0.8206018209457397
30,0.94777954,0.2540195964857075,0.94726086,0.9359486,0.8530721068382263,0.0020614268723875284,0.8669970035552979,0.8489583134651184
31,0.94376254,0.2650517999021849,0.94973904,0.9383865,0.8575245141983032,0.005871949251741171,0.8668270111083984,0.8585069179534912
32,0.93952245,0.29952574598286413,0.9402938,0.92486703,0.829029381275177,4.669424533843994,0.8273886442184448,0.8096064925193787
33,0.9486722,0.2469137203637523,0.94863826,0.9361702,0.8655387163162231,0.2056330442428589,0.8783097267150879,0.8645833134651184
34,0.95201963,0.2426291833004231,0.9489744,0.94060284,0.8619768619537354,0.000641903025098145,0.873504638671875,0.8576388955116272
35,0.951127,0.2537782395745303,0.9506373,0.94060284,0.8486197590827942,0.006325874477624893,0.8623531460762024,0.8489583134651184
36,0.95090383,0.23441235928949408,0.9485954,0.9419326,0.8619768619537354,0.024743087589740753,0.8752500414848328,0.859375
37,0.951127,0.23056355596945452,0.9486979,0.93993795,0.8655387163162231,0.011625907383859158,0.8772251605987549,0.8619791865348816
38,0.9551439,0.19624895942820367,0.95209056,0.9445922,0.8593054413795471,0.0011214386904612184,0.8737106919288635,0.8611111044883728
39,0.9486722,0.2571620263576614,0.9490124,0.9361702,0.8637577891349792,0.18641407787799835,0.8706466555595398,0.8637152910232544
40,0.9480027,0.23355844908860932,0.9555441,0.9428192,0.8450579047203064,1.3911957740783691,0.844731867313385,0.8336226940155029
41,0.95893776,0.20544746421698187,0.95716566,0.9494681,0.8566340208053589,2.453087568283081,0.8576344847679138,0.8449074029922485
42,0.9604999,0.1878911466956059,0.9570531,0.9516844,0.8628672957420349,0.07577922195196152,0.8699634075164795,0.8602430820465088
43,0.9540281,0.19728154561211556,0.9512608,0.94414896,0.8682101368904114,1.3710737228393555,0.8635004758834839,0.8605324029922485
44,0.96384734,0.16116811904064435,0.9663025,0.96032804,0.8593054413795471,0.0016977563500404358,0.8681151866912842,0.8550347089767456
