epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
0,0.5658688,1.8222874554295292,0.753898,0.30807647,0.5606167,1.8668296893437704,0.6612378,0.42676944
1,0.5815395,1.767696342822174,0.75036603,0.35302222,0.58374214,1.8000560998916626,0.67920583,0.45550105
2,0.6013432,1.7159810793139099,0.77148706,0.38952988,0.6124737,1.710080541504754,0.70896274,0.49334267
3,0.62321335,1.6644579270466153,0.78020567,0.41811606,0.6201822,1.6893456988864475,0.7099903,0.51296425
4,0.6378509,1.6269309089416601,0.792188,0.44704667,0.648213,1.6063392904069689,0.7398453,0.5360897
5,0.6586878,1.5745848400038123,0.80245155,0.48475978,0.6566223,1.6068348301781548,0.7348485,0.54379815
6,0.67194766,1.55729232964303,0.79988885,0.49560875,0.66993695,1.573276252216763,0.7446808,0.56412053
7,0.68555194,1.5125824042435705,0.815775,0.5093852,0.68815696,1.5395621723598905,0.75541514,0.5865452
8,0.6910625,1.480542727339508,0.8122178,0.52660584,0.6951647,1.4969719727834065,0.7734657,0.6005606
9,0.69674534,1.4483887050368196,0.826943,0.5496814,0.7042747,1.4892648246553208,0.77540106,0.60967064
10,0.7082831,1.4246177134054836,0.82026476,0.5548476,0.7147863,1.452406488524543,0.78433096,0.62438685
11,0.72326505,1.4038488102057765,0.83399403,0.5796453,0.71899086,1.4419418255488077,0.7850877,0.62718993
12,0.7270536,1.3712426094337977,0.8373494,0.59841573,0.72459704,1.399941168891059,0.7880104,0.63559914
13,0.7473739,1.343910435421528,0.8512808,0.6180472,0.71899086,1.4115077707502577,0.7887931,0.6412053
14,0.75305665,1.3219461259362373,0.84814554,0.6261409,0.72459704,1.4017103221681384,0.78739494,0.6566223
15,0.75942826,1.2994966339855611,0.8578668,0.641295,0.725,1.379248227013482,0.7890819,0.6625
16,0.7697606,1.2902341966931208,0.85802895,0.64318925,0.74421865,1.343018697367774,0.8102128,0.66713387
17,0.7695884,1.282949206462431,0.8619982,0.6507663,0.7533287,1.3176363163524203,0.8177172,0.67274004
18,0.76993287,1.2509668088727057,0.8595745,0.66092646,0.7477225,1.3336180514759488,0.80779,0.6685354
19,0.78388155,1.257218627012472,0.86720145,0.67022556,0.76524174,1.2856586601999072,0.8247683,0.68605465
20,0.7871534,1.2356848698876002,0.87650734,0.6759084,0.7631394,1.283828932709164,0.82412916,0.6797477
21,0.78818667,1.2195081964137735,0.86861795,0.6796969,0.77014714,1.2661115421189202,0.83617747,0.6867554
22,0.8007577,1.1855434233706688,0.88486046,0.6934734,0.76524174,1.2603157043457032,0.8368555,0.69376314
23,0.80661273,1.190593389732324,0.8811204,0.70966077,0.77785563,1.24590681526396,0.84343433,0.7021724
24,0.8097124,1.1833589288850486,0.87979317,0.70328915,0.7939734,1.2258759021759034,0.8488665,0.70847934
25,0.81315655,1.1463609125644139,0.88373077,0.72119856,0.79537493,1.2247695644696555,0.85108155,0.7168886
26,0.82193905,1.1519762800670603,0.8888658,0.7368693,0.7911703,1.2231284221013388,0.852377,0.71618783
27,0.8271052,1.1264614079687094,0.8902108,0.7344584,0.80588645,1.2039785703023276,0.8521883,0.7231955
28,0.83347684,1.1226427566785502,0.90064037,0.75081795,0.80238265,1.194082052177853,0.85973597,0.7302032
29,0.8353711,1.0943323179183901,0.9023179,0.75081795,0.8044849,1.203578065501319,0.85714287,0.7358094
30,0.8351989,1.0977369353716604,0.89771557,0.7511624,0.8170988,1.1759137908617656,0.8663407,0.7449194
31,0.83967626,1.095705244757539,0.902424,0.7565008,0.8093903,1.1819255299038358,0.8637847,0.74211633
32,0.8405373,1.0842348078103161,0.90018374,0.75942826,0.8114926,1.1748527275191414,0.8622079,0.7498248
33,0.8496642,1.063434708892365,0.9061619,0.77492684,0.8142957,1.1857489850785998,0.858643,0.7449194
34,0.84449804,1.0831504410467316,0.9026263,0.7694162,0.81779957,1.1699799842304655,0.87246144,0.7526279
35,0.861202,1.0433958640130596,0.9123855,0.7890477,0.82060266,1.139391819636027,0.8738812,0.7526279
36,0.854486,1.0571275980065689,0.9038308,0.780093,0.8269096,1.1442953189214071,0.8731942,0.76243865
37,0.8675736,1.0210236912445376,0.919106,0.8002411,0.82831115,1.1413643439610799,0.87761676,0.7638402
38,0.8608576,1.0269771274650736,0.91503656,0.79748577,0.83041346,1.1308929920196533,0.88268155,0.77505255
39,0.86860687,1.0104131972459254,0.92199564,0.80196315,0.8374212,1.1274033347765604,0.889243,0.78206027
40,0.8770449,1.0015683464817569,0.92333335,0.81091785,0.83601964,1.1284444901678297,0.88449365,0.7834618
41,0.87153435,1.0027699846603055,0.9242126,0.80850697,0.83531886,1.136927248371972,0.88977003,0.7862649
42,0.88289994,0.9964107175035117,0.92938185,0.8181505,0.8388227,1.1224438508351644,0.89223456,0.789068
43,0.87428963,0.9982847988821049,0.9219817,0.8140176,0.8388227,1.1237248632642958,0.8856467,0.78696567
44,0.8901326,0.9549622616280125,0.930695,0.8302049,0.84022427,1.1221409598986307,0.8897638,0.7918711
45,0.88703287,0.973684033716076,0.9304079,0.82882726,0.8444289,1.1175334559546577,0.8880188,0.79467416
46,0.88875496,0.9617068847916881,0.93311423,0.83123815,0.84512967,1.1091994365056357,0.89606297,0.79747725
47,0.89598763,0.9394824671441477,0.9364261,0.84467024,0.8465312,1.100178235106998,0.8942835,0.80028033
48,0.8951266,0.9416866259585565,0.9355893,0.83795416,0.8465312,1.1059102376302083,0.89453125,0.80238265
49,0.8987429,0.9383246340890421,0.9421535,0.8498364,0.84933424,1.1025163743231032,0.8927173,0.7988788
50,0.89822626,0.9422666141328702,0.93482804,0.8472533,0.84933424,1.0923628661367628,0.89285713,0.80588645
51,0.9040813,0.9265994093638598,0.9454094,0.8529361,0.8521373,1.0782802727487353,0.8977987,0.80028033
52,0.901326,0.916180601572855,0.93938243,0.85396934,0.85634196,1.10299131737815,0.8955573,0.8051857
53,0.9044257,0.9197884257430564,0.94186485,0.8593077,0.85423964,1.1053745084338717,0.9007813,0.80798876
54,0.9044257,0.9196679144404895,0.9393882,0.8567246,0.85634196,1.0878098924954733,0.9,0.807288
55,0.91165835,0.9084284503467731,0.9448819,0.867918,0.84933424,1.0950972464349535,0.8947368,0.798178
56,0.9109695,0.8992387143186474,0.9447576,0.8658516,0.8633497,1.0748183912701077,0.90242,0.8100911
57,0.913036,0.8997368149694157,0.94208854,0.86843467,0.86405045,1.0804720984564886,0.90279937,0.81359494
58,0.9166523,0.8934214401310808,0.949972,0.8763561,0.8633497,1.0912545800209046,0.90116733,0.8114926
59,0.9192354,0.8831309592311223,0.94987935,0.8811779,0.8605466,1.0825092527601454,0.8984496,0.8121934
60,0.9171689,0.8792502747276717,0.94844013,0.87428963,0.8605466,1.074083031548394,0.9036519,0.8149965
61,0.92887896,0.8701739233312414,0.9590698,0.8877217,0.8673611,1.048490912384457,0.90790486,0.8215278
62,0.924746,0.8648740167110333,0.95390594,0.8873773,0.8626489,1.068381212817298,0.8946964,0.81569725
63,0.92267954,0.863780803117527,0.95166665,0.88496643,0.86405045,1.0661952336629232,0.8986175,0.8199019
64,0.9331841,0.8576188713686795,0.9549023,0.90063715,0.86615276,1.060840650399526,0.90392005,0.8241065
65,0.9352506,0.8507295486047178,0.9614172,0.8925435,0.87175894,1.0376139296425713,0.906226,0.82620883
66,0.92698467,0.8534340849837482,0.95595855,0.88961595,0.86895585,1.0611509164174397,0.8993856,0.82060266
67,0.93438953,0.8413620142409534,0.9582647,0.9014982,0.86895585,1.0693728076087103,0.90170276,0.816398
68,0.9395557,0.8292235457714482,0.9624748,0.9054589,0.86685354,1.0565926882955763,0.90107363,0.82340574
69,0.94024456,0.8304826288476178,0.9652446,0.9039091,0.86615276,1.0697943210601806,0.90253264,0.8241065
70,0.9395557,0.8389429026223182,0.9644949,0.9075254,0.8647512,1.0657905419667562,0.89946276,0.8213034
71,0.94093335,0.8176987601143575,0.9660522,0.91148615,0.8626489,1.083209016587999,0.8920152,0.8220042
72,0.9371448,0.8325536420531295,0.9588289,0.90235925,0.8682551,1.0440651416778564,0.9018405,0.8241065
73,0.9388669,0.827350185571079,0.96154547,0.9085586,0.8633497,1.0647648943795098,0.89469695,0.8276104
74,0.94127774,0.8271324305479346,0.9635369,0.9101085,0.8794674,1.0220533159044054,0.9141104,0.83531886
75,0.9416222,0.8199908554974821,0.96331275,0.9133804,0.8696566,1.0467715846167671,0.9109747,0.831815
76,0.9424832,0.818164522479113,0.96735144,0.9082142,0.86895585,1.0476565864351062,0.9070122,0.8339173
77,0.9510935,0.8015697268666182,0.9679395,0.9254348,0.865452,1.0489807380570306,0.9086022,0.8290119
78,0.9478216,0.804252891341811,0.9691887,0.9154469,0.8647512,1.072703038321601,0.9022901,0.82831115
79,0.9536766,0.7993724938717482,0.9731349,0.92319614,0.87386125,1.0305911315812004,0.9114504,0.8367204
80,0.9507491,0.7938463652484979,0.9706094,0.92698467,0.87596357,1.0409083710776434,0.9099237,0.83531886
81,0.9514379,0.8047889906464621,0.9716673,0.9213019,0.87666434,1.0333077443970575,0.9122807,0.83812195
82,0.9547098,0.7867201360897453,0.9702649,0.92715687,0.8752628,1.0540682488017612,0.9088838,0.8388227
83,0.9485104,0.7883517465740058,0.9718615,0.9278457,0.8752628,1.0538319190343222,0.905303,0.8374212
84,0.95229894,0.7892212383263038,0.9711276,0.92095745,0.88156974,1.0249576263957554,0.9100529,0.8437281
