epoch,acc,loss,precision,recall,val_acc,val_loss,val_precision,val_recall
0,0.41218477,6.473811696560568,0.47867405,0.3018617,0.4327693581581116,4.216506004333496,0.4912322759628296,0.35214120149612427
1,0.5041285,5.73218477280431,0.59648424,0.37522164,0.5146927833557129,4.036891937255859,0.5751264095306396,0.42737269401550293
2,0.5697389,5.261961965256572,0.6625991,0.4581117,0.5752449035644531,7.101280689239502,0.614908754825592,0.4904513955116272
3,0.6208436,4.982530405520861,0.7006506,0.5208333,0.6055209040641785,3.4718379974365234,0.656886875629425,0.5410879254341125
4,0.644499,4.815418351736752,0.7184576,0.54499114,0.6393588781356812,4.122814178466797,0.6940915584564209,0.5749421119689941
5,0.6862308,4.518045774982115,0.75127095,0.6099291,0.6696348786354065,5.178772449493408,0.7172496318817139,0.6166087985038757
6,0.7223834,4.344321311571002,0.78493965,0.64849293,0.6829919815063477,4.746768951416016,0.7135807275772095,0.6333912014961243
7,0.74090606,4.184930391062639,0.7926572,0.66999114,0.6536064147949219,3.710016965866089,0.6968019008636475,0.6235532164573669
8,0.7746039,4.010095810523072,0.825899,0.7140958,0.6776491403579712,4.030860900878906,0.717110276222229,0.6478587985038757
9,0.7882169,3.876437622318042,0.8302932,0.73670214,0.7079252004623413,4.040922164916992,0.7292905449867249,0.6765046119689941
10,0.80383843,3.7783200202895926,0.84411883,0.76462764,0.7435441017150879,4.5566086769104,0.7672232389450073,0.7173032164573669
11,0.81767464,3.671095967798248,0.8603031,0.7763741,0.7382012605667114,2.778287172317505,0.7735744714736938,0.7213541865348816
12,0.8281634,3.5510720836347405,0.85780936,0.7967642,0.7488868832588196,2.76690936088562,0.7767053842544556,0.7248263955116272
13,0.84088373,3.4798015784110587,0.8717289,0.8173759,0.7310774922370911,2.697129249572754,0.7626817226409912,0.7178819179534912
14,0.849364,3.3976482019124354,0.8788542,0.82047874,0.7310774922370911,5.765605449676514,0.7284970879554749,0.6918402910232544
15,0.84958714,3.354175542300632,0.8717031,0.81848407,0.7702582478523254,2.6401028633117676,0.7888467311859131,0.7560763955116272
16,0.8605222,3.270383487559674,0.8853382,0.83599293,0.7569011449813843,2.712441921234131,0.7870818376541138,0.7447916865348816
17,0.8765901,3.1688800783355275,0.8985935,0.8557181,0.7756010890007019,2.565453052520752,0.7933076024055481,0.7647569179534912
18,0.8672171,3.1577090395531786,0.88598615,0.84064716,0.7782725095748901,3.02652907371521,0.7898809909820557,0.7572337985038757
19,0.8908726,3.019187689625613,0.9103951,0.87234044,0.7577916383743286,2.7786405086517334,0.7750946283340454,0.7476851940155029
20,0.90046865,2.944686458888157,0.91665983,0.8856383,0.7675868272781372,2.4547061920166016,0.7869570255279541,0.7604166865348816
21,0.90091497,2.938484449307851,0.9188117,0.8856383,0.7827248573303223,5.832639694213867,0.7847639918327332,0.7540509700775146
22,0.9078331,2.837442033819204,0.9241387,0.89406025,0.7898486256599426,2.7636146545410156,0.8017566800117493,0.7771990299224854
23,0.917206,2.7619376586393916,0.92974997,0.9049202,0.8183436989784241,2.3551218509674072,0.833707869052887,0.8107638955116272
24,0.91028786,2.7775322246487666,0.92179644,0.89827126,0.7693677544593811,2.316892623901367,0.7862386107444763,0.7630208134651184
