epoch,acc,loss,val_acc,val_loss
0,0.27293736,3.2267333563629848,0.382488489151001,1.524720311164856
1,0.36237577,2.8924905254848015,0.382488489151001,1.329925775527954
2,0.40721053,2.755127874510597,0.4165898561477661,1.6206204891204834
3,0.4453432,2.61798236721075,0.4497695863246918,1.793473482131958
4,0.45343193,2.5362315823140857,0.4755760431289673,1.6323193311691284
5,0.46614283,2.487076715148016,0.45345622301101685,1.0350489616394043
6,0.47469378,2.4679386080179198,0.5161290168762207,0.8317557573318481
7,0.49364457,2.395493397570549,0.49677419662475586,1.2771369218826294
8,0.47816038,2.411191281309187,0.530875563621521,1.3515349626541138
9,0.48671135,2.388306886983959,0.5198156833648682,1.174363613128662
10,0.4950312,2.3752191479993465,0.47373270988464355,1.2863435745239258
11,0.50335103,2.344448959025715,0.5437787771224976,1.3303196430206299
12,0.518373,2.2845451351343855,0.5493087768554688,1.1284247636795044
13,0.520453,2.2764381292319777,0.5520737171173096,1.807641625404358
14,0.51305753,2.289404922251286,0.57419353723526,1.2235753536224365
15,0.520453,2.2577088764641173,0.5668202638626099,0.8468238711357117
16,0.5239196,2.250053583459874,0.5585253238677979,0.9169796705245972
