epoch,acc,loss,precision,recall,val_acc,val_loss,val_precision,val_recall
0,0.3064479,3.1653912911548443,0.65706575,0.078814335,0.3465437889099121,1.4158316850662231,0.641258180141449,0.09853574633598328
1,0.36699793,2.7763462442984777,0.75214726,0.14650078,0.3649769723415375,1.0978631973266602,0.6094582676887512,0.20470967888832092
2,0.47099608,2.3872185752935655,0.7397087,0.240021,0.582488477230072,1.0870569944381714,0.799826979637146,0.31611308455467224
3,0.5715276,1.992338609524624,0.7584697,0.3617056,0.6488479375839233,0.7969132661819458,0.7410993576049805,0.530013918876648
4,0.6267622,1.7682580540685475,0.77604467,0.47121194,0.539170503616333,0.9641710519790649,0.6047110557556152,0.45077967643737793
5,0.67229027,1.6104139993227682,0.7948735,0.5231421,0.6976958513259888,0.7580963373184204,0.792367696762085,0.5824987292289734
6,0.71458286,1.3888083742925028,0.8169027,0.5902377,0.7317972183227539,0.6376354098320007,0.8070594668388367,0.6673427820205688
7,0.7194361,1.33774195746128,0.8174489,0.6186646,0.7225806713104248,0.9210129976272583,0.8088329434394836,0.6314021348953247
8,0.74208456,1.2046782042816546,0.8257146,0.65080094,0.7281106114387512,0.7395126223564148,0.7976288795471191,0.6485800743103027
9,0.7721285,1.061659029622758,0.8459242,0.691833,0.8562211990356445,0.5734779238700867,0.88460773229599,0.8155109286308289
10,0.79084814,1.0081672978946676,0.85739535,0.7127429,0.7327188849449158,1.1473945379257202,0.8004744648933411,0.6726673245429993
11,0.8024035,0.9824407668519521,0.8682227,0.7278099,0.704147458076477,0.4986044764518738,0.7606576681137085,0.6619231700897217
12,0.80355906,0.934822865975545,0.8683975,0.73217565,0.8055299520492554,0.5271982550621033,0.8467978239059448,0.7694599628448486
13,0.8243587,0.8720442951483183,0.877434,0.7596179,0.8488479256629944,0.47332218289375305,0.8731048703193665,0.8202967047691345
14,0.837994,0.8041809734472756,0.88612854,0.7846967,0.8055299520492554,0.462569922208786,0.8517287373542786,0.7622020840644836
15,0.8377629,0.8153735825997289,0.8855514,0.7864693,0.8442396521568298,0.6052563786506653,0.8639644384384155,0.8156059980392456
16,0.8451583,0.7526023637375105,0.888477,0.79388785,0.8110598921775818,0.8177388906478882,0.8430756330490112,0.7822325229644775
17,0.8705801,0.6257441373815731,0.90935254,0.8347886,0.8211981654167175,0.48976123332977295,0.8498796820640564,0.7997908592224121
18,0.8675757,0.6054328330272694,0.90241545,0.8318015,0.8525345325469971,0.2791852653026581,0.8661857843399048,0.8287588357925415
19,0.87173563,0.6228762796983339,0.90390414,0.83984375,0.8405529856681824,0.42048779129981995,0.8899573683738708,0.7955755591392517
20,0.8853709,0.5785894109672726,0.9170234,0.85189074,0.8663594722747803,0.40530192852020264,0.8819203972816467,0.8506275415420532
21,0.8814421,0.6034041781030959,0.91487724,0.84453785,0.8488479256629944,0.5058014988899231,0.8621103763580322,0.8332593441009521
22,0.8819043,0.5810621485496356,0.90906143,0.8541885,0.8442396521568298,0.41157063841819763,0.8686460256576538,0.8165251016616821
23,0.89461523,0.5012424012957309,0.9194573,0.86715466,0.8230414986610413,0.3642975091934204,0.8389608860015869,0.8047667145729065
24,0.88906866,0.5346062963667879,0.92162085,0.8637408,0.8635944724082947,0.6536370515823364,0.8799874186515808,0.8543040156364441
25,0.9091749,0.42170849943893846,0.93523324,0.8882944,0.8534561991691589,1.0052516460418701,0.8732579946517944,0.8402320146560669
26,0.9013173,0.4938986814956013,0.9251003,0.8711922,0.8663594722747803,0.4878044128417969,0.8810498118400574,0.851451575756073
27,0.9040906,0.4884931817306419,0.924858,0.88327205,0.8571428656578064,0.5595518946647644,0.870689868927002,0.85072261095047
28,0.90432173,0.46568024441167655,0.9255805,0.8830423,0.8589861989021301,0.14422735571861267,0.8749516606330872,0.8436549305915833
29,0.9082505,0.43660388608328154,0.93086225,0.8866859,0.8562211990356445,0.3924543559551239,0.8726667165756226,0.8433696627616882
30,0.898544,0.465101278893028,0.92388535,0.874639,0.8672810792922974,0.6370549201965332,0.8724803924560547,0.8598187565803528
31,0.9232725,0.3842928075255933,0.9378159,0.9056592,0.8571428656578064,0.5111962556838989,0.8806519508361816,0.8488843441009521
32,0.9151837,0.4273290290674382,0.9333844,0.89508927,0.8055299520492554,0.5271806716918945,0.8256680369377136,0.7918040156364441
33,0.92304134,0.35141665267316624,0.9400983,0.90326285,0.8451613187789917,0.1614205241203308,0.8583460450172424,0.8379500508308411
34,0.9304368,0.32146732162349295,0.9390485,0.9155397,0.8718894124031067,1.735886573791504,0.883453369140625,0.8665377497673035
35,0.9278946,0.37879951452517413,0.9401576,0.9140625,0.8718894124031067,0.6464958786964417,0.8873317837715149,0.8606427907943726
36,0.924428,0.3600348660376707,0.94261676,0.9097952,0.8442396521568298,0.189535453915596,0.8610919117927551,0.8343686461448669
37,0.93598336,0.346169707209719,0.9444692,0.9200368,0.8774193525314331,0.6965933442115784,0.8901987075805664,0.8698339462280273
38,0.92650795,0.34421131904003444,0.94088316,0.9118632,0.8626728057861328,0.319037526845932,0.8784820437431335,0.8532898426055908
