epoch,acc,loss,val_acc,val_loss
0,0.32554082604695767,3.9715285673893503,0.45224719703867194,2.8100504473354038
1,0.41242149553345536,3.46321274031315,0.42977528056401887,2.4900172533613913
2,0.4483600849466397,3.191499976286585,0.5337078698565451,2.257290096765154
3,0.4916259621043182,3.0064877916364012,0.522471915804938,2.200486078690947
4,0.49860432667076715,2.8725247155180864,0.5786516847235433,2.0433126004894127
5,0.5139567347065352,2.7437828765078516,0.6039325839348053,1.8950501988443096
6,0.5380321043151621,2.641017879877403,0.5814606791801666,1.9226524829864502
7,0.5512909983848244,2.5529950264027628,0.6460674137211917,1.7560681640432123
8,0.5621074709497959,2.4678914585233316,0.6601123495048351,1.6904630031478538
9,0.5701325865305144,2.419339804073688,0.623595502269402,1.702401790726051
10,0.5778087932000356,2.338828576501233,0.6601123622294223,1.6005035812935133
11,0.5942079575845435,2.2703845713908906,0.6404494382022472,1.6407370620898987
12,0.5774598730999693,2.27754972401983,0.6235955129848437,1.5993251090639093
13,0.5959525479358638,2.1927463643965153,0.6376404474290569,1.5438403868943118
14,0.6015352410448238,2.163076145534156,0.6713483125975962,1.4365120148390866
15,0.6133984645512748,2.1136244497179404,0.6264044990700283,1.4993516139769822
16,0.6071179349440756,2.111106917979579,0.623595508296838,1.4664708067861836
17,0.6147941390867426,2.079181210693578,0.657303371456232,1.4436184583085307
18,0.6259595234745129,2.04577447531195,0.6741572993524959,1.398460304469205
19,0.6273551987794755,2.004446175575922,0.6713483159461718,1.3464960382225808
20,0.6266573618029018,1.965944412282024,0.6882022471910112,1.3328936421469357
21,0.6259595260741573,1.9649851917804577,0.6825842730114969,1.3161043705565205
22,0.642009767966926,1.9353430662967073,0.6882022492001566,1.2952890583638395
23,0.6444521995582367,1.9094095894779597,0.6488764098521029,1.3372614946258201
24,0.6322400525825804,1.918433899906076,0.6797752849171671,1.302211265215713
25,0.64410328128832,1.8868707908422733,0.6544943769996086,1.3235969643914298
26,0.6500348918353105,1.8684965675724028,0.665730333060361,1.2912687156977278
27,0.6489881348626562,1.8829281889136156,0.6713483139370264,1.2832496762275696
28,0.653175157034056,1.8384593616227378,0.6601123605551344,1.3028849939282021
29,0.6594556867036466,1.8563361959863358,0.6938202160128047,1.2745532976107652
30,0.6598046049319691,1.8070079922592899,0.6853932574223937,1.2409793995739369
31,0.6625959513824633,1.8072363423535813,0.6853932611058268,1.2421407612521997
32,0.6681786449073663,1.7676595678216331,0.6544943810178993,1.254973280295897
33,0.6475924646529965,1.8283147647176186,0.6966292208500122,1.2222081905000666
34,0.6636427068993168,1.7960852494376236,0.7162921321526002,1.200021762526437
35,0.6755059310296825,1.7421568717810132,0.6179775290944604,1.3810346849848716
36,0.6706210747933105,1.7681957643013773,0.6601123595505618,1.289553684465001
37,0.6688764826118405,1.746798378391359,0.7106741599822313,1.1834332340219047
38,0.6702721532374434,1.7544317375257643,0.651685393258427,1.2860297031616896
39,0.6706210730983424,1.7464612873800136,0.6938202287373918,1.199089734741811
40,0.6730635040137457,1.7331787079926229,0.6769662944788344,1.2529197341940377
41,0.6709699926056899,1.730213998833155,0.710674158642801,1.167973481537251
42,0.6730635030154822,1.7356596354080593,0.6713483166158869,1.2586541356665364
43,0.6789951143111703,1.7084290724239894,0.6629213446311737,1.2197580625501911
44,0.666434055221555,1.7294418647916519,0.688202245851581,1.2154836895760526
45,0.6629448706090492,1.736907674812056,0.6882022438424357,1.2363290505462818
46,0.6894626638644739,1.6774893608945114,0.6966292101345705,1.1736138576871893
47,0.6901605024424284,1.6631273680937848,0.7219101116898354,1.1602007284593046
48,0.6741102556207341,1.6916392953430783,0.6966292201802972,1.1714933333771953
49,0.6856245658485854,1.671923469016374,0.6938202193613803,1.211846490254563
50,0.6835310510089991,1.7024647292771375,0.6938202267282465,1.182425369037671
51,0.670969994643811,1.6835915309436156,0.7134831393702646,1.1590239465906378
52,0.6922540107725055,1.6721317855444973,0.6797752748714404,1.2671707707844424
53,0.6852756442927183,1.6720760825290932,0.6713483213038927,1.2491427372010906
54,0.700628050123988,1.6514329748892402,0.7022471920158087,1.1512757399108973
55,0.6953942766991513,1.6282300345147314,0.6994381995683305,1.1612196390548448
56,0.6866713182458658,1.6662986075553707,0.7275280892179253,1.1211170092057645
57,0.6744591748889143,1.6605060684539519,0.710674152615365,1.1980222463607788
58,0.6936496822299943,1.6264709633543037,0.6966292094648554,1.210741973325108
59,0.6912072581672536,1.6353100663868598,0.6882022445121508,1.1871378696366641
60,0.6978367077913304,1.6329300050043345,0.7415730296895745,1.115079805422365
61,0.68178646284138,1.6388788816401447,0.7134831360216891,1.1436020042119401
62,0.7013258877244765,1.6280910617724549,0.7050561757569902,1.1910456927974573
63,0.6912072594150828,1.6429934845216942,0.6825842656446307,1.2050746277476965
64,0.6971388674248205,1.6190179182945725,0.6966292134831461,1.2398360163977977
65,0.6974877877328584,1.6030003382289484,0.7443820238113403,1.121263733070888
66,0.6796929516412957,1.6437703690492267,0.7078651665301805,1.172975169808677
67,0.6894626655282462,1.633689141365006,0.7191011222560754,1.1409992468491028
68,0.6964410315920903,1.5865183325805452,0.6713483159461718,1.2214601796664548
69,0.6926029335762018,1.6309038933473123,0.7134831433885553,1.1842755253395338
70,0.6933007662477646,1.615153986510911,0.7219101130292657,1.143384283848023
